review_text,label,date,app_version
Saya sangat mendukung,1,2024-02-26 00:39:17,
"GK berguna,apk eror mulu",0,2024-02-26 00:28:44,1.2.2
kacau malah gk bisa di buka,0,2024-02-25 23:49:09,1.2.2
"Semoga setelah pesta demokrasi dan pelantikan presiden baru, Indonesia cepat pulih dan bangkit. Aamiin. Tolong maksimalkan aplikasi IKD ini untuk kebutuhan sehari-hari dengan mengaitkan aplikasi ini kebeberapa platform seperti PLN, JKN, Satu sehat, mypertamina, e-money/digital bank, Korlantas, signal, layanan transportasi/trans bus, dlsb.",0,2024-02-25 23:25:15,
Aplikasinya gak bisa membantu gak bisa kebuka,0,2024-02-25 23:14:46,1.2.2
"RATUSAN KALI DIBUKA SELALU MUNCUL, ""TERJADI KESALAHAN KONEKSI"", PARAH INI APLIKASI. KAPAN DIPERBAIKI KANG ?",0,2024-02-25 23:06:26,1.2.2
"Susah di buka apl nya,,",0,2024-02-25 22:57:31,1.2.2
aplikasi tidak berguna jaringan/servernya tidak kuat. kalo bisa dipersulit kenapa di permudah,0,2024-02-25 22:55:15,1.2.2
"Coba lagi truss,padahal sinyal bagus",0,2024-02-25 22:50:29,1.2.2
Gak bisa di buka apknya percuma buang2in kuota aja gak guna tolong g instansi terkait harap cek dan sigap terimakasih,0,2024-02-25 22:10:22,1.2.2
"Selalu gagal masuk karna koneksi,pdahal jaringan lancar",0,2024-02-25 22:07:57,1.2.2
"Aplikasi ga jls. Pas mau dibuka malah terjadi gangguan koneksi, pdhl internet saya selalu bagus. Kalo kyk gini buat apa ada ikd, kalo ujung2 nya ikd nya ga bisa dibuka lg",0,2024-02-25 21:45:11,
"Aplikasi gak guna, malah gak bisa masuk",0,2024-02-25 21:35:18,1.2.2
Mantap,1,2024-02-25 21:31:08,1.2.2
Terjadi kesalahan koneksi,0,2024-02-25 21:29:43,1.2.2
Tidak bisa di buka di android 9 ... Mohon pengembang apk nya bisa lebih tahu... Seharus nya bisa di buka di android 4 sampai 13,0,2024-02-25 21:16:22,
"Sangat buruk, keamanannya kurang baik.",0,2024-02-25 21:11:06,1.2.2
Oke l,1,2024-02-25 21:05:48,1.2.2
Eror,0,2024-02-25 21:05:14,1.2.2
Tidak nisa di buka.. Hanya bertuliskan terjadi kesalahan.. Hadeh...,0,2024-02-25 20:58:58,1.2.2
"Pie looo malah ga bisa dibuka,",0,2024-02-25 20:57:04,1.2.2
gabisa dibuka,0,2024-02-25 20:55:38,1.2.2
Aplikasi opo iki,0,2024-02-25 20:52:42,
App nya erorr terus gimana sih,0,2024-02-25 20:52:27,1.2.2
Setelah install tidak bisadi bika. Pesan terjadi kesalahan koneksi,0,2024-02-25 20:49:32,1.2.2
Gaguna sama sekali,0,2024-02-25 20:43:12,
tulisanny terjadi kesalahan koneksi. coba lagi.. ud dipencet tulisan coba lagi tetapi masi saja tidak ada perubahan,0,2024-02-25 20:42:53,1.2.2
Aplikasi apa ini buka aja kaga bisa,0,2024-02-25 20:42:23,1.2.2
Kenapa gak bisa di buka sih,0,2024-02-25 20:34:29,1.2.2
"Lawak ,Aplikasi setingkat nasional ke gini",0,2024-02-25 20:31:21,1.2.2
Knpa saya tidak masuk akun saya terjadi kesalahan,0,2024-02-25 20:24:51,1.2.2
"kok punya saya cuma bisa di buka selama beberapa hari pertama, eh baru 3hari udah gak bisa dibuka, tulisannya terjadi kesalahan koneksi padahal koneksi internet saya baik2 aja tolong di perbaiki lagi aplikasi ini!!!",0,2024-02-25 20:22:04,1.2.2
"Aneh udh bbrp hari ini ga bisa di buka, aplikasi koplak, gitu gaya, org suruh download dan daftar ktp digital, klo belum mampu ga usah gaya sok sok an canggih",0,2024-02-25 20:01:47,1.2.2
Sangat membantu,1,2024-02-25 20:01:46,
"Aplikasi tidak bisa dibuka kesalahan koneksi padahal paket data ada, wifi jg sudah coba, tp tetap saja tidak bisa dipakai, tolong lebih diperbaiki kembali aplikasinya semoga dapat bermanfaat untuk masyarakat Indonesia dalam menggunakan layanan umum di seluruh wilayah Indonesia",0,2024-02-25 19:55:39,1.2.2
Kenapa pas mau masuk terjadi kesalahan koneksi terus tolong dong di perbaikki,0,2024-02-25 19:43:47,1.2.2
"Kepada bapak/ibu pemprov sekalian dimohon untuk tidak melanjutkan adanya KTP digital, dikarenakan aplikasi nya tidak mendukung dan sang mersahkan dan merugikan banyak pihak",0,2024-02-25 19:43:18,
Susah loading,0,2024-02-25 19:40:35,
Percuma download gk bisa di akses,0,2024-02-25 19:25:11,1.2.2
Dah di instal namun gak bisa di buka...gi mana mau pd pinter aplikasinya aja susah di buka...,0,2024-02-25 19:16:58,
Susah untuk masuknya,0,2024-02-25 19:15:20,1.2.2
klo sudah di hapus aplikasinya apakah bisa kita login lagi tampa harus ke dukcapil?,1,2024-02-25 19:15:01,1.2.2
"Aplikasi apa ini,,tidak visa di buka ,di saat di perlukan,ke capil mau cetak malah alasan bilang pke aplikasi,,eh malah aplikasix tidak mauu terbuka",0,2024-02-25 19:12:04,
Kok agak susah utk masuk ny ya,1,2024-02-25 19:03:23,1.2.2
"Anggaran gede jangan laju bikin aplikasi lemot , sering amad maintenance",0,2024-02-25 18:57:23,1.2.2
GAK JELAS KATANYA KONESI BERMASALAH mau di buka g bisa INI KLO MAU BALIK KE BALI GIMANA?? KTP FISIK KU KEMARIN G BISA PRIN JADI HARU PAKE APLIKASIH INI PAS MAU DIBUKA MALAH G BISA TOLONG DI PERBAIKI PLISS SANGAT MENYUSAHKAN,0,2024-02-25 18:57:20,1.2.2
Ini gjls ga bisa di buka koneksi jaringan padahal gpp jaringan gua.,0,2024-02-25 18:55:43,1.2.2
Aplikasi nya tidak bisa di buka kenapa ya cuma bisa di buka sekali doank,0,2024-02-25 18:52:55,1.2.2
Aneh ngga bisa di buka padahal sebelumnya bisa,0,2024-02-25 18:49:57,
Aplikasi kurang stabil,1,2024-02-25 18:46:55,1.2.2
Kenapa saat dibuka katanya kendala jaringan padahal jaringan saya sudh bagus,1,2024-02-25 18:42:32,1.2.2
"Ini bagaimana aplikasi nya,, ko tidak mau masuk,, ada tulisan ""Terjadi kesalahan Jaringan"" Padahal udh menggunakan jaringan Wifi,, parah aplikasi ini,, tidak yg mempermudah tpi mempersulit",0,2024-02-25 18:17:11,1.2.2
tidak bisa dibuka dengan keterangan kesalahan koneksi,0,2024-02-25 18:09:50,1.2.2
Aplikasi tidak bisa dibuka ????,0,2024-02-25 18:09:35,1.2.2
Aplikasinya ngk jelas ini,0,2024-02-25 18:07:58,1.2.2
"Burukk bgt aplikasinya, ini gaada lagi apa aplikasi selain ini???",0,2024-02-25 18:06:37,1.2.2
"Aplikasi gk jelas, gbs dibuka sama sekali. Gabisa dipake saat butuh",0,2024-02-25 18:06:19,1.2.2
Sangat buruk aplikasinya😭,0,2024-02-25 17:59:52,1.2.2
Ga jelas ga bisa d buka .. Kesalahan sistem terus,0,2024-02-25 17:56:34,1.2.2
Aplikasinya tidak bisa di buka.,0,2024-02-25 17:46:44,1.2.2
Bagus dn mudah,1,2024-02-25 17:32:18,1.2.2
Sampai sekarang aplikasi g bisa kebuka tolong admin di perbaiki sehingga masyarakat luas bisa merasakan aplikasi ini,0,2024-02-25 17:29:17,
"gabisa login terdapat tulisan, masalah koneksi/koneksi terputus padahal sinyal bagus",0,2024-02-25 17:29:12,
Bagaimna ini.. sya mau pke ktp.kk.. tidak bisa di buka.. aplikasi apa ini....bkin tambah susah sja,0,2024-02-25 17:23:32,1.2.2
engga bisa di buka IKD saya keterangnya keslahan koneksi,0,2024-02-25 17:23:28,1.2.2
Smart aplikasi,1,2024-02-25 17:18:37,1.2.2
Terjadi kesalahan koneksi berkali kali sudah saya cek koneksi internet saya baik baik saja padahal saya butuh lihat kk baru saya malah nyusahin katanya canggih malah buat sulit bukanya mana solusi nya katanya canggih nyatanya error,0,2024-02-25 17:06:36,1.2.2
"Baru aja mau buka , KESALAHAN KONEKSI.. aneh!!!",0,2024-02-25 17:06:11,1.2.2
"Mohon maaf kenapa ya tidak dapat masuk ke KTP digital nya, selalu terjadi kesalahan jaringan? Udah berkali-kali di coba tapi tetap ga bisa masuk padah aplikasi nya sudah di update",0,2024-02-25 16:53:02,
Kenapa saya tidak bisa login,0,2024-02-25 16:46:17,1.2.2
Baru instal aplikasinya langsung eror tidak ada koneksi jaringan,0,2024-02-25 16:44:44,
Ga bisa dibuka,0,2024-02-25 16:39:09,1.2.2
Good,1,2024-02-25 16:37:55,1.2.2
sangat bagus,1,2024-02-25 16:36:25,1.2.2
Giliran mau buka di hari Minggu notif nya Kesalahan Koneksi ... Jelas² udah pakai wifi,0,2024-02-25 16:33:03,1.2.2
Sangat membantu,1,2024-02-25 16:30:38,1.2.2
"Saya sudah terdaftar di e-KTP Digital tetapi kenapa kok dibuka tidak bisa jawaban silahkan coba lagi, mohon arahannya dan petunjuknya, terimakasih",1,2024-02-25 16:26:09,1.2.2
Parah. buka aplikasi aja mental terus,0,2024-02-25 16:14:36,
Susah di buka aplikasi nya.. Masalah koneksi terus.. 🙄,0,2024-02-25 15:51:46,1.2.2
"Kemarin2 bs buka aplikasi, ini kok gk bs d buka aplikasi IKD ny. Sdh 2 hr ini.. Mhn pnjlsan ny, krn data saya dan keluarga ada d aplikasi itu..",1,2024-02-25 15:33:37,1.2.2
Ini knapa error yaa aplikasi nya. Apakah di hack sama org yg tidak bertanggung jawab... mohon segera di kroacek,0,2024-02-25 15:26:46,1.2.2
"Ko gak bisa di buka,,,knp? Udh dua hari",0,2024-02-25 15:20:52,1.2.2
Sudah diperbaharui dan Tidak bs login...mantaap !!! Aplikasinya perlu dikembangkan lagi biar banyak yg tidak bisa login ...sukses trs buat pengembang,0,2024-02-25 15:20:07,
Udah gak bisa buka parah ini mah,0,2024-02-25 15:09:56,1.2.2
Tolonglah. Kalau ada aplikasi / layanan yang belum siap diterbitkan. Di cek dulu apakah berfungsi dengan baik. Uang untuk bikin suatu aplikasi juga tidak murah. Dari semua layanan. Baik pemerintahan dan kepolisian yg berbasis aplikasi ga ada pembenahan ataupun perbaikan sama sekali. Terakhir UPDATE MEI 2023 . yang bener aja. Apk lainnya aja 1 bulan 1x update pembaruan. Tidak masalah update membebani HP yang pentinh fungsinya terjamin. Korupsi lagi 🫠,0,2024-02-25 15:08:14,1.2.2
"Kamu sebagai warga DKI jakarta sangat kecewa dengan aplikasi ini setelah di perbarui menjadi tidak bisa masuk , tolong buat dukcapil perhatikan keluhan warga Indonesia ini, terimakasih",0,2024-02-25 15:06:58,1.2.2
Parah loe..udah masuk gak bisa dibuka lagi..apus aja dari Google play,0,2024-02-25 14:58:42,
Wartono,1,2024-02-25 14:54:58,1.2.2
mohon di tingkat kan lagi.kenapa sekrng sudah tidak bisa masuk ke apk nya malah error,1,2024-02-25 14:54:46,1.2.2
"bikin aplikasi aja g becus, g bisa masuk ini, koneksi buruk, padahal jaringan gw bagus g jls",0,2024-02-25 14:46:15,1.2.2
Ga tau kenapa pemerintah kalo bikin aplikasi ga pernah beres..,0,2024-02-25 14:40:29,1.2.2
"Aplikasi cacat, tidak terkoneksi internet terus",0,2024-02-25 14:36:52,1.2.2
Mau log in malah gangguan jaringan trus,0,2024-02-25 14:35:54,1.2.2
Apknya belum bisa di buka apakah systemnya belum berjalan,0,2024-02-25 14:32:22,1.2.2
Aplikasi tidak bisa di akses,0,2024-02-25 14:29:59,1.2.2
Dari tanggal 24 sampe sekarang 25. Aplikasi ga bisa d buka. Error jaringan terus.,0,2024-02-25 14:08:42,1.2.2
"Buruk, sama sekali tidak bisa di gunakan",0,2024-02-25 14:04:10,1.2.2
Aplikasi NY susah di buka,0,2024-02-25 13:54:57,
"Parah, apa"" yang di bawain dari pemerintah pasti ga berfungsi",0,2024-02-25 13:52:53,1.2.2
Ribettt,0,2024-02-25 13:48:19,1.2.2
"Kesalahan koneksi terus keterangan nya, niat gak sih buat aplikasinya",0,2024-02-25 13:45:38,1.2.2
"Kalo belum siap digitalisasi, mending gausah di buat aplikasi ini, meresahkan tolol",0,2024-02-25 13:44:54,1.2.2
Selalu kesalahan koneksi,1,2024-02-25 13:37:46,
Ok,1,2024-02-25 13:34:03,1.2.2
"Bukannya memudahkan..malah menyulitkan.udh 2 hari ku coba,kesalahan koneksi mulu.udh pake jaringan data,udah pakai wifi,udh uninstal,istal lagi..sama aja hasilnya.tolonglah di perbaiki.jgn aneh2 deh kebijakannya..kalo masih gak jelas kayak gini.mana harus bolak balik dukcapil.di kira dekat apa ke dukcapil? Kita nih kerja,jauh..ijin sehari udh di potong uang makannya..",0,2024-02-25 13:28:43,1.2.2
Appaansi masuk aja GK bisa,0,2024-02-25 13:27:50,1.2.2
Aplikasi tidak bisa dibuka,0,2024-02-25 13:03:42,1.2.2
Ko gak bisa di buka ya apk nya,0,2024-02-25 13:02:49,1.2.2
Apliksi sering eror gk bisa masuk,0,2024-02-25 13:00:13,1.2.2
Sangat baik,1,2024-02-25 12:59:01,1.2.2
Waktu ngurus KTP aplikasi bisah di pakai setelah 1 Minggu tertulis di layar HP (terjadi kesalahan koneksi) padahal paket internet 30 GB dan sudah di bantu wifi serta jaringan full. Tetap gak bisah di buka....,0,2024-02-25 12:48:26,
Kenapa ya ko buat di buka ga bisa pasti kesalahan koneksi ...mohon di perbaiki 🙏,0,2024-02-25 12:43:52,1.2.2
Sangat membantu dlm segala urusan yg berhubungan dgn ktp,1,2024-02-25 12:34:37,1.2.2
Eror terus masalah jaringan padahal aplikasi gak beres,0,2024-02-25 12:31:32,
Perbaiki layanan dan sekarang tidak bisa di akses,1,2024-02-25 12:26:01,1.2.2
"tidak membantu sangat sulit, untuk buka lagi juga tidak bisa. udah gk usah pake KTP ini. cepat buat kartu aja tolong dong",0,2024-02-25 12:19:44,1.2.2
Kenapa app nya ga bisa dibuka?Buat apa pemerintah mewajibkan program ini tanpa memperhatikan kemudahan akses bagi masyarakat.Tingkatkan lagi baru membuat program,0,2024-02-25 12:17:05,1.2.2
Bermanfaat sekali,1,2024-02-25 12:10:32,1.2.2
Ok,1,2024-02-25 12:07:53,1.2.2
Aplikasinya susah d buka,0,2024-02-25 11:53:54,1.2.2
Masa baru buka aja coba lagi padahal sinyal bagus sama wifi gk bener nih apk nya apaan,0,2024-02-25 11:41:55,
Tidak bisa membantu,0,2024-02-25 11:22:34,1.2.2
"Ini kenapa tidak ada koneksi -_-""",0,2024-02-25 10:56:00,1.2.2
Ini kenapa gabisa dibuka woy. Terjadi kesalahan koneksi mulu ah pesannya. Padahal wifi sm paket data gw aman aman aja gw pake streaming browsing scroll ig dll 😡,0,2024-02-25 10:49:54,1.2.2
Kenapa aplikadi ikd saya gak bisa dibuka ?,1,2024-02-25 10:45:33,
"kalo produk pemerintah ga ada yg bener,.kenapa harus kalah sama apk lain,..apk tololl",0,2024-02-25 10:26:18,1.2.2
Aplikasi error tidak bisa dibuka. Sudah 2bulan. Percuma!!!!,0,2024-02-25 10:21:43,1.2.2
"Sumpah downlod 2 kali g bisa2,coba tlong di perbiki .",0,2024-02-25 10:21:18,1.2.2
Tidak bisa dibuka,0,2024-02-25 10:10:50,1.2.2
Aplikasi nya tidak membantu sama sekali masa dari tadi mau login terjadi kesalahan koneksi terus? Padahal koneksi saya tidak bermasalah. Sudah saya coba utak-atik tapi sama saja,0,2024-02-25 09:47:39,1.2.2
"Udah download dan sudah di regristrasi ke Dukcapil, tapi nggak bisa di buka kembali setelah beberapa hari... Seperti nya butuh banyak perbaikan, saya kasih satu dulu.. 🙏",0,2024-02-25 09:44:56,1.2.2
"aplikasinya bagainmana ini? katanya pengganti ktp fisik tapi saat dibuka terjadi kesalahan terus,padahal kuota ada, di restart sudah. jd bagaimana ini?",0,2024-02-25 09:40:45,1.2.2
Setiap buka ini selalu terjadi kesalahan koneksi ini gimana padahal sinyal stabil telepon genggam buat buka aplikasi selain IKD Bisa dan lancar tapi mau buka aplikasi IKD SELALU ada laporan ada kesalahan koneksi Ini dari aplikasi IKD dr kemari selalu terjadi kesalahan koneksi tolong aplikasinya di perbaiki masalah jaringan di IKD NYA,0,2024-02-25 09:27:04,1.2.2
"Saat ini aplikasi ikd nggk bisa di buka,, katanya nggk ada jaringan, jaringan bermasalah coba lagi..,",0,2024-02-25 09:26:03,1.2.2
"Dari semalam setelah instal, buka aplikasinya aja gak bisa2......... ANEH",0,2024-02-25 09:19:56,1.2.2
"Aplikasi ga bis dibuka eror terus apa gunanya, hp udah support, jaringan ada. Kalau buat aplikasi yg serius jngn setengah setengah, setiap aplikasi yg ada hubungannya dengan pemerintah sering eror",0,2024-02-25 09:09:02,1.2.2
"Kenapa sekarang di buka gak bisa jaringan gagal trus udah oake wifi data seluler bagus,tolong dong di perbaiki",0,2024-02-25 08:58:10,1.2.2
Kebanyakan aplikasi pemerintah ko ga normal yah?,0,2024-02-25 08:57:59,1.2.2
gak bisa dibuka sama sekali,0,2024-02-25 08:47:32,1.2.2
Tidak bisa di buka,0,2024-02-25 08:31:44,1.2.2
Ngak bisa di buka Payah,0,2024-02-25 08:31:13,1.2.2
Gak bisa dibuka...gagal terus...padahal jaringan bagus,0,2024-02-25 08:30:46,1.2.2
"Kenapa malah tidak bisa di buka, padalah lagi butuh banget",0,2024-02-25 08:26:18,1.2.2
"Terjadi kesalahan koneksi. Padahal jaringan bagus, jadi ga bisa login.",0,2024-02-25 08:21:36,1.2.2
"Apk di hp saya tdk bisa buka eror,, mhon penjelasan nya...",0,2024-02-25 08:11:49,1.2.2
"Sumpah ini akp ngga guna banget, sebelum bikin apk di uji dulu ngga sih berkali2 masuk tulisannya coba lagi mulu,",0,2024-02-25 08:06:20,1.2.2
Gak berguna apk nya,0,2024-02-25 08:04:06,1.2.2
Tidak bisa login dngan alasan jaringan padahal jaringan bagus dan data cukup,1,2024-02-25 07:59:47,1.2.2
Aplikasinya error terus. Sudah berhari2 tidak bisa dibuka.,0,2024-02-25 07:51:53,1.2.2
Apk sangat tidak bermanfaat,0,2024-02-25 07:38:22,1.2.2
Knpa Aplikasi ny tdk bisa di buka ksalahan jaringan mulu,0,2024-02-25 07:27:08,1.2.2
"ngga bisa di buka,,app sampah",0,2024-02-25 07:23:15,1.2.2
Apk nya ngk bisa di gunakan baru saja di download ngk bisa masuk apk nya..,0,2024-02-25 07:18:45,1.2.2
Eror tidak bisa kebuka,0,2024-02-25 07:18:41,1.2.2
"Tidak bisa dibuka,,slalu muncul terjadi kesalahan koneksi,",0,2024-02-25 07:09:01,1.2.2
Koneksi internet padahal full mala gak bisa ini,1,2024-02-25 06:53:12,1.2.2
sebelumnya sy sangat senang sekali karena aplikasi ini sangat membantu... tapi kenapa selang beberapa waktu sulit sekali untuk loginnya mohon bantuannya...,1,2024-02-25 06:51:46,1.2.2
Sistem eror,0,2024-02-25 06:42:12,
Minyak'Campur··Cat,1,2024-02-25 06:42:08,
Sangat buruk aplikasi ga berfungsi ga ofline ga online semua di persulitt,0,2024-02-25 06:39:32,1.2.2
Aplikasi Apppaaaa!!!! Aplikasi sampah.. aplikasi pemerintah apa ada yang bener semuanya sampah!!!!!!!!!,0,2024-02-25 06:37:15,1.2.2
"Pertama daftar aplikasi bisa di buka setelah beberapa minggu mau buka data ktp aplikasinya tak bisa di buka,aplikasi blm bisa bermanfaat",0,2024-02-25 06:19:28,1.2.2
Terjadi kesalahan pada koneksi. Dah ga update neh dari setahun yg lalu. Mungkin anggarannya kurang,0,2024-02-25 06:09:18,1.2.2
niat gak sih bikin aplikasi ???,0,2024-02-25 06:04:49,1.2.2
Aplikasi ny gk bisa dibuka😵‍💫,0,2024-02-25 06:04:48,1.2.2
"Gak bisa dibuka dengan alasan koneksi, aneh.",0,2024-02-25 06:02:35,
"Parah, sekarang g busa dibuka ""kesalahan koneksi"" terus. Mohon diperbaiki !",0,2024-02-25 05:51:25,1.2.2
Aplikasi yg belum siap tapi udah diluncurkan... Selalu coba lagi...??????,0,2024-02-25 05:42:16,1.2.2
Tri Handayani,1,2024-02-25 05:30:27,1.2.2
In knpa tdk bisa di buka sama sekali y Allah,1,2024-02-25 04:55:28,1.2.2
"ko skrg,koneksi atw coba lagi terus...GK bisa di buka apk nya...awal"" lancar.tolong perbaiki.terima kasih",1,2024-02-25 03:08:06,1.2.2
Aplikasinya gak bisa dibuka,0,2024-02-25 02:37:58,1.2.2
Tidak bisa login. Terjadi kesalahan jaringan katanya,0,2024-02-25 02:37:06,1.2.2
Bagus,1,2024-02-25 02:29:27,1.2.2
Tidak bisa masuk jaringan tidak stabil terus...,0,2024-02-25 02:15:35,
"Belum terbukti bisa menjamin , melindungi Data pribadi dan belum tentu juga bisa digunakan masyarakat luas 1. Gaptek 2. Tidak punya HP 3. DLL",0,2024-02-25 01:41:30,1.2.2
Melayan,1,2024-02-25 01:22:46,1.2.2
Parah... gk bs dibuka. Sia2 aja download,0,2024-02-25 01:11:57,1.2.2
Aplikasih aoa inu tidak bisa dibuka,0,2024-02-25 00:53:08,1.2.2
Eror... Cobalagi... Cobalagi... Cobalagi.... Aplikasi negara kok lemooot.,0,2024-02-25 00:13:53,1.2.2
"Kebijakan macam apa ini dukcapil mewajibkan install tpi ngak bisa di akses katanya ngak butuh yg fisik pakai digital tapi kenyataannya ngurus apa pun susah, ini yg rusak aplikasinya apa pemerintahanya si",0,2024-02-24 23:58:59,1.2.2
data ikd saya dihapus ply protec tolong pulihkan,1,2024-02-24 23:32:13,1.2.2
aplikasi nya gk bisa di buka,0,2024-02-24 23:13:35,1.2.2
Baik sekali,1,2024-02-24 22:28:03,1.2.2
Apk ga jelas nyesel download ga bisa kebuka,0,2024-02-24 22:08:00,1.2.2
👍👍,1,2024-02-24 22:07:32,1.2.2
Trimakasih,1,2024-02-24 22:05:01,1.2.2
Ok,1,2024-02-24 21:49:06,
"Kenapa dari kemarin pas mau buka terjadi kesalahan koneksi terus ya,padahal pakai wifi,trus ganti paketan tetap saja tidak bisa di buka",0,2024-02-24 21:34:50,1.2.2
Kenapa sekarang tidak bisa dibuka,1,2024-02-24 21:28:15,1.2.2
Baik,1,2024-02-24 21:20:24,1.2.2
Bintang 5,1,2024-02-24 20:57:07,1.2.2
Saya tidak bisa beri bintang karena aplikasi ini tidak dapat di buka,0,2024-02-24 20:47:33,1.2.2
Mau masuk server kok sulit...harap di permudah..perlu perbaikan lagi agar sempurna..,1,2024-02-24 20:41:07,1.2.2
Kenapa sekarang keterangan nya selalu terjadi kesalahan koneksi Padahal kuota ada,0,2024-02-24 20:37:53,
Kenapa KID (kartu identitas digital) saya tidak dapat di buka,0,2024-02-24 20:07:40,1.2.2
"Aplikasi ga bisa digunakan, gak jelas, setelah loading, terjadi kesalahan koneksi coba lagi, coba lagi sampai kapan? Sampai kiamat? Diupdate jg ga ngaruh, sdh pake paket data jg gak bs, pkai wifi jg ga bs, sama aja!!!!",0,2024-02-24 19:56:18,1.2.2
Gak bisa di buka aplikasinya . Kesalahan jaringan terus di setiap perangkat yg berbeda beda,0,2024-02-24 19:55:49,1.2.2
"Ga bisa buka setelah install, coba lagi terus, kumaha ie teh",0,2024-02-24 19:53:47,
"Sering erro, pemerintah apaan nyuruh masyarakat KTP digital tapi apk nya sering erro",0,2024-02-24 19:47:05,1.2.2
Udah di updet malah susah di buka...apa ini sengaja biar .....,0,2024-02-24 19:43:43,1.2.2
"sinyal bagus, tpi terjadi kesalahan mulu soal jaringan kan aneh, malahan ktp fisik gua ga jadi jadi",0,2024-02-24 19:40:45,
Kenapa sekarang tidak bisa di buka aplikasinya,0,2024-02-24 19:35:54,1.2.2
Ga bisa di gunain,0,2024-02-24 19:34:25,1.2.2
Aplikasi gak jls gak bisa masuk,0,2024-02-24 19:34:21,
"""Terjadi kesalahan koneksi""",0,2024-02-24 19:31:01,1.2.2
Tidak bisa di buka aplikasi nya,0,2024-02-24 19:30:14,1.2.2
Sumpah di buka gak bisa bisa pdhl mau coba cek doang loh 🙂,0,2024-02-24 19:27:53,1.2.2
"Kenapa ya setiap aplikasi atau situs pemerintah selalu lemot ?! Harusnya situs / aplikasi pemerintah itu terbaik karena untuk melayani masyarakat. Anggarannya juga dari pemerintah kok. Lah... Daftarnya berhasil, pengajuan layanan sudah ada. Begitu mau di cek hasil pengajuan layanan, ehhh aplikasi ga bisa dibuka. Alasannya Terjadi Kesalahan Koneksi 😂 Padahal nonton apapun juga lancar. Pake wifi juga ga bisa dibuka. Apapun provider wifinya.",0,2024-02-24 19:24:41,1.2.2
Tdk bisa ke buka aduh🤔,1,2024-02-24 19:21:34,
Ga jelas ga bisa masuk,0,2024-02-24 19:09:21,1.2.2
"Aplikasinya gk bisa di buka, keterangannya kesalahan jaringan terus",0,2024-02-24 18:55:04,1.2.2
Te guna ie aplikasi,0,2024-02-24 18:52:44,1.2.2
gk bisa di akses,0,2024-02-24 18:51:06,1.2.2
Kenapa aplikasinya tidak bisa dibuka,0,2024-02-24 18:46:57,1.2.2
"gbisa dibuka, udh seminggu lebih",0,2024-02-24 18:42:24,
Mohon di bantu kenapa gak bisa login hari ini apa bener2 eror tolong arahan nya,0,2024-02-24 18:37:28,1.2.2
"Jaringan bagus ,device juga suport tapi tidak bisa di buka malah ""terjadi kesalahan koneksi"". Terus fungsi IKD ini buat apa kalo tidak bisa di buka??",0,2024-02-24 18:27:37,1.2.2
"Seperti biasa, developer lokal kalo bikin aplikasi gak pernah bener. Udah bisa daftar, besoknya dibuka malah gak bisa konek. Saran: cari developer asing dijamin bagus bikin aplikasinya.",0,2024-02-24 18:23:03,1.2.2
"Bisa bikin ktp ulang gk sih yg ada bentuk fisik nya gitu, kan dulu pernah salah ktp aku tuh nah terus di benerin tuh ktp nya ke kecamatan pas di kecamatan malah di suruh download ikd terus jadi ktp nya tuh yg di perbarui di apk ini sekarang apk nya susah di buka gimna ya? Ko jadi gini sih? Mohon bantuannya dong",0,2024-02-24 18:15:47,1.2.2
"Awalnya bisa di buka lama2 gak bisa di buka padahal pakai wifi,payah ni aplikasi",0,2024-02-24 18:11:34,
Gak bisa dibuka oiiii. Apa karena 02 yg menang pilpres,0,2024-02-24 18:02:55,1.2.2
Terjadi kesalahan koneksi mulu padahal kouta dan sinyal full appk macem apa ini,0,2024-02-24 18:02:34,1.2.2
Aplikasi sampah tidak bisa di buka,0,2024-02-24 17:36:57,1.2.2
"Boro boro berfungsi, Dibuka saja tidak bisa.",0,2024-02-24 17:33:15,1.2.2
"Knp kok ga bisa di buka ya? Oh ya, ktp saya gbs di urus lagi di dukcapil Simalungun, saya juga butuh kerjaan dan saya sampai golput gara"" ga punya KTP lgi, kata dukcapil Simalungun bisa lewat apk ini, terus buat apa pencetakan KTP di dukcapil di adakan kalau dari sini katanya serba bisa? Mau heran tapi Indonesia hmm :)",0,2024-02-24 17:30:42,1.2.2
Susah buka aplikasi ikd,1,2024-02-24 17:29:29,
Terjadi kesalahan koneksi mulu padahal internet bagus,0,2024-02-24 17:27:59,
g bisa di buka katanya terjadi kesalahan coneksi pada hal sinyal joz,0,2024-02-24 17:27:08,1.2.2
"gajelas, pdhal wifi lancar tapi koneksi terputus mulu, dah bener emang ktp fisik malah ganti kaya gini",0,2024-02-24 17:17:26,1.2.2
Tida bisa membuka IKD,0,2024-02-24 17:15:33,1.2.2
Sangat memuaskan,1,2024-02-24 16:56:31,1.2.2
Ribet tidak usah ke Disdukcapil segala,0,2024-02-24 16:55:54,1.2.2
Aplikasi gak berguna,0,2024-02-24 16:31:07,1.2.2
Tidak bermanfaat,0,2024-02-24 15:56:26,1.2.2
Apk nya jelek sekali.. di buka lodingnya lama. Dan ujung2nya tidak bsa d buka... Kecewe,0,2024-02-24 15:50:24,1.2.2
sangat membantu trimakasih,1,2024-02-24 15:24:12,1.2.2
Sangat penting di zaman modern ini.,1,2024-02-24 15:00:09,1.2.2
